0,1
6.147537891108675,-1.9314796499852132
3.5964533112166865,-1.645804215258314
-6.129754501520389,2.196057325728982
2.716466167105706,-2.258499341404252
6.7642896068337945,-3.300059848800384
4.8149668291562815,-0.30302158890058206
3.172896869061295,-1.967362509006149
-4.260534482540047,2.4522834497464356
3.5824284200683363,-0.196621105013977
3.9114958713752377,-3.8742114686062283
4.584978322862694,-0.6346878433309371
-2.9059324060256744,0.8611184111822858
-6.542771794755502,2.863336293051676
5.255745546235715,-1.6931766335887801
4.608441368479279,-4.273775562804965
4.487141098955964,-2.0903854013980903
3.834181172699223,-3.9985297842653567
3.8784621905742473,-3.5674294783515856
3.4759269416992984,-1.6975293550065713
4.925797210417609,-1.5795071461081527
4.127656187707417,-1.4899455004367406
4.662184177853184,-6.272291885383806
3.04331448382388,-3.738182119665544
-6.0119926646460495,2.0726741622021176
-4.475368375523992,0.2557934217466501
4.576821363596178,-4.40577273109838
4.316197348838322,-0.7434888525638522
3.700985739266989,-5.2841086785644436
5.967099849682242,-0.13844833976644555
2.608343874744656,-1.894246729944042
-5.800884817294856,2.6862660596836405
5.3836807791773,-1.1083324991684105
-6.491765930982976,0.8647274244683651
4.845669416834665,-1.247453237299286
5.150584243056748,-0.2733928792397362
-4.717276204268768,2.3622592457816154
2.2816525277140167,-2.9710836055228533
3.6463161166675775,-2.1962130986898023
4.385898745016467,-3.605113530682725
-4.311310016473458,2.319318121017959
4.04340033688247,-3.417342485563494
-4.547929225454005,1.0776517809501527
-7.686638559206016,0.38588663287792413
4.366009320425094,-1.5948911576941707
-6.585352059167086,0.8618362164357752
3.018042634538773,-6.136855073047538
-5.91972829468956,0.11930938373420719
3.839872163533982,-6.3547877307586695
3.379081573837949,-3.651503557429968
2.538399552030847,-4.048932966257594
2.895881982856685,-1.3590175212620912
-6.086810765685239,1.6500182813993445
2.593729540271224,-2.328541132751027
2.4487316298857675,-2.8717300378356976
3.582797126232183,-0.9919628734080428
5.860314083733566,-1.9528073305681652
2.7958851233217,-5.57938722147774
5.557103515972703,-2.670097914432314
4.80487736978759,-1.6123609583957137
-5.441675346438573,0.15987600110973177
4.804553940561322,-2.3060271524367284
-4.025242040085645,-0.12362848366201051
5.218148653112857,-3.623019623917748
-5.183561097632826,1.9447795874532858
5.252657421611852,-4.280368140865186
4.162539459840818,-0.9753536846133055
3.684094393930574,-7.064265956779709
3.8191272740061764,-3.004195152448407
-4.757397641584306,-0.07444097882975353
1.2548934216541188,-3.579056520021779
5.585156865431401,-3.7959262415803265
